Year,Month,Day,Sea_Surface_Temperature,Fishing_Effort_Hours,Fish_Biomass
2012,6,14,26.39,1551,33479
2012,6,15,26.69,1525,33486
2012,6,16,26.78,1527,33501
2012,6,17,26.45,1433,33481
2012,6,18,26.13,1484,33910
2012,6,19,25.81,1498,33997
2012,6,20,25.92,1499,33420
2012,6,21,26.53,1415,34076
2012,6,22,26.89,1500,33503
2012,6,23,26.59,1494,33920
2012,6,24,26.12,1445,34239
2012,6,25,27.01,1378,34151
2012,6,26,27.27,1511,33432
2012,6,27,26.68,1377,33749
2012,6,28,26.27,1496,34117
2012,6,29,26.25,1407,33840
2012,6,30,26.36,1445,33957
2012,7,1,25.31,1461,33569
2012,7,2,25.42,1506,33814
2012,7,3,24.86,1467,33614
2012,7,4,25.46,1513,33440
2012,7,5,24.63,1422,34022
2012,7,6,24.94,1536,33529
2012,7,7,25.45,1554,33973
2012,7,8,25.01,1508,34307
2012,7,9,25.16,1375,34067
2012,7,10,25.21,1542,33558
2012,7,11,24.58,1517,33476
2012,7,12,24.81,1445,34163
2012,7,13,25.03,1417,33743
2012,7,14,25.36,1501,33945
2012,7,15,24.63,1390,34425
2012,7,16,25.69,1385,33954
2012,7,17,24.86,1462,34209
2012,7,18,24.6,1504,34326
2012,7,19,24.32,1376,34474
2012,7,20,24.75,1476,33838
2012,7,21,24.85,1515,33895
2012,7,22,25.08,1540,34252
2012,7,23,25.47,1374,34500
2012,7,24,24.82,1470,33605
2012,7,25,25.16,1546,34205
2012,7,26,24.71,1474,33961
2012,7,27,24.93,1557,33437
2012,7,28,25.2,1385,34540
2012,7,29,24.42,1398,33889
2012,7,30,25.32,1525,34238
2012,7,31,26.25,1465,33626
2012,8,1,23.47,1527,33831
2012,8,2,23.65,1535,34002
2012,8,3,23.63,1384,34473
2012,8,4,23.85,1494,34106
2012,8,5,23.96,1403,34228
2012,8,6,24.42,1368,34365
2012,8,7,23.76,1395,34179
2012,8,8,23.66,1520,33855
2012,8,9,23.98,1421,34306
2012,8,10,24.39,1460,34346
2012,8,11,24.12,1436,34041
2012,8,12,23.72,1449,33826
2012,8,13,23.79,1367,34396
2012,8,14,23.83,1456,33936
2012,8,15,24.07,1504,34350
2012,8,16,23.57,1429,34267
2012,8,17,24.42,1404,34008
2012,8,18,23.5,1438,34186
2012,8,19,23.93,1517,33611
2012,8,20,24.1,1416,33906
2012,8,21,24.21,1388,34726
2012,8,22,23.42,1500,34056
2012,8,23,23.55,1460,34730
2012,8,24,24.03,1464,33759
2012,8,25,24.66,1381,34061
2012,8,26,24.56,1456,34130
2012,8,27,24.12,1529,33788
2012,8,28,23.82,1479,34040
2012,8,29,24.23,1380,34518
2012,8,30,23.31,1390,34635
2012,8,31,24.09,1554,33818
2012,9,1,23.16,1533,34228
2012,9,2,24.28,1426,33865
2012,9,3,23.1,1464,34096
2012,9,4,23.16,1378,34452
2012,9,5,23.31,1461,34479
2012,9,6,23.08,1391,34808
2012,9,7,22.78,1403,34946
2012,9,8,23.36,1546,34240
2012,9,9,23.1,1467,33888
2012,9,10,24.03,1503,34431
2012,9,11,23.7,1382,34392
2012,9,12,23.43,1385,33901
2012,9,13,24.41,1489,33628
2012,9,14,23.63,1481,33898
2012,9,15,23.83,1364,34563
2012,9,16,22.4,1513,33847
2012,9,17,23.77,1364,34524
2012,9,18,23.14,1448,34640
2012,9,19,23.09,1435,33925
2012,9,20,23.49,1415,34440
2012,9,21,23.67,1453,33881
2012,9,22,24.28,1550,33789
2012,9,23,22.69,1408,34733
2012,9,24,23.59,1436,34282
2012,9,25,23.33,1446,33948
2012,9,26,23.44,1502,33689
2012,9,27,23.92,1527,34490
2012,9,28,23.58,1521,34477
2012,9,29,23.25,1420,34029
2012,9,30,23.15,1454,34413
2012,10,1,24.26,1534,34029
2012,10,2,23.77,1373,34292
2012,10,3,24.09,1416,33979
2012,10,4,23.89,1424,34652
2012,10,5,24.15,1409,34115
2012,10,6,23.91,1500,34085
2012,10,7,23.99,1537,33647
2012,10,8,23.64,1551,34444
2012,10,9,23.82,1470,33691
2012,10,10,23.67,1503,34150
2012,10,11,24.2,1398,34036
2012,10,12,24.01,1539,34158
2012,10,13,23.73,1432,34622
2012,10,14,24.21,1437,34517
2012,10,15,24.67,1390,34411
2012,10,16,24.22,1379,33854
2012,10,17,24.19,1557,34116
2012,10,18,23.73,1512,34067
2012,10,19,24.15,1422,34100
2012,10,20,24.01,1388,34697
2012,10,21,24.19,1415,34171
2012,10,22,23.61,1444,34142
2012,10,23,23.74,1413,34291
2012,10,24,24.88,1426,34544
2012,10,25,23.77,1407,34781
2012,10,26,23.88,1481,33637
2012,10,27,23.83,1535,34008
2012,10,28,23.81,1364,34095
2012,10,29,23.73,1390,34125
2012,10,30,23.42,1445,34731
2012,10,31,24.11,1373,34689
2012,11,1,25.21,1520,33971
2012,11,2,25.56,1369,34312
2012,11,3,24.91,1507,33485
2012,11,4,24.47,1407,34605
2012,11,5,25.19,1559,33463
2012,11,6,25.31,1378,34534
2012,11,7,24.77,1382,34090
2012,11,8,25.1,1424,34231
2012,11,9,24.6,1441,33709
2012,11,10,24.85,1466,34186
2012,11,11,24.22,1437,34205
2012,11,12,25.45,1541,33789
2012,11,13,24.23,1410,34670
2012,11,14,23.85,1475,34621
2012,11,15,25.08,1530,33346
2012,11,16,25.35,1550,33268
2012,11,17,24.89,1484,33567
2012,11,18,24.8,1389,34541
2012,11,19,25.99,1439,33575
2012,11,20,24.43,1558,34040
2012,11,21,25.05,1465,33570
2012,11,22,25.32,1556,33406
2012,11,23,24.55,1515,34083
2012,11,24,24.91,1366,33685
2012,11,25,25.46,1499,33482
2012,11,26,24.76,1540,33837
2012,11,27,25.0,1390,33808
2012,11,28,25.13,1437,34291
2012,11,29,24.63,1383,33696
2012,11,30,24.65,1396,34172
2012,12,1,26.58,1398,33785
2012,12,2,27.28,1389,33674
2012,12,3,25.88,1499,34086
2012,12,4,26.73,1488,33476
2012,12,5,26.68,1484,33143
2012,12,6,26.31,1391,33708
2012,12,7,26.68,1375,34059
2012,12,8,27.13,1523,33353
2012,12,9,26.96,1364,34248
2012,12,10,25.55,1410,34216
2012,12,11,27.0,1538,33219
2012,12,12,26.35,1467,33428
2012,12,13,26.7,1487,33608
2012,12,14,25.78,1511,33674
2012,12,15,26.29,1390,33960
2012,12,16,26.35,1530,33964
2012,12,17,26.11,1451,33420
2012,12,18,26.35,1472,33232
2012,12,19,25.82,1518,33311
2012,12,20,26.36,1404,33470
2012,12,21,26.75,1441,33580
2012,12,22,26.41,1424,34135
2012,12,23,26.05,1399,34180
2012,12,24,25.96,1391,33806
2012,12,25,26.92,1392,33414
2012,12,26,26.64,1447,33672
2012,12,27,26.43,1420,33432
2012,12,28,26.75,1375,33440
2012,12,29,26.3,1378,33796
2012,12,30,27.11,1472,33877
2012,12,31,26.51,1414,34066
2013,1,1,27.95,1536,33485
2013,1,2,27.68,1478,34120
2013,1,3,27.67,1477,33602
2013,1,4,27.25,1499,33565
2013,1,5,27.75,1493,33690
2013,1,6,27.57,1501,33493
2013,1,7,27.71,1482,33954
2013,1,8,27.75,1519,34004
2013,1,9,28.47,1428,33845
2013,1,10,28.25,1509,33891
2013,1,11,27.51,1447,33371
2013,1,12,28.02,1515,33462
2013,1,13,28.14,1509,33342
2013,1,14,27.75,1403,34147
2013,1,15,27.98,1431,33646
2013,1,16,27.55,1529,33241
2013,1,17,27.4,1567,33563
2013,1,18,28.03,1516,33201
2013,1,19,27.92,1526,33845
2013,1,20,27.21,1471,33928
2013,1,21,27.53,1404,33696
2013,1,22,27.79,1542,33314
2013,1,23,28.39,1466,33217
2013,1,24,27.81,1544,33325
2013,1,25,28.12,1570,33714
2013,1,26,28.57,1499,33240
2013,1,27,28.33,1455,33284
2013,1,28,28.49,1568,33135
2013,1,29,28.7,1466,33687
2013,1,30,28.46,1455,33200
2013,1,31,27.67,1566,33170
2013,2,1,29.22,1574,33453
2013,2,2,29.44,1421,33912
2013,2,3,29.07,1537,32909
2013,2,4,29.48,1390,33571
2013,2,5,29.01,1557,33230
2013,2,6,29.2,1380,33202
2013,2,7,29.08,1518,33626
2013,2,8,29.13,1567,32846
2013,2,9,28.94,1533,33844
2013,2,10,28.1,1513,33554
2013,2,11,28.77,1381,34103
2013,2,12,28.93,1437,33467
2013,2,13,29.26,1452,33619
2013,2,14,29.3,1539,33215
2013,2,15,29.29,1426,33299
2013,2,16,28.83,1415,33803
2013,2,17,28.91,1563,33019
2013,2,18,29.66,1530,33015
2013,2,19,28.76,1465,33640
2013,2,20,29.18,1430,33465
2013,2,21,28.95,1383,33765
2013,2,22,29.25,1413,33587
2013,2,23,29.29,1526,33778
2013,2,24,29.44,1505,33453
2013,2,25,29.23,1534,33462
2013,2,26,29.89,1456,33662
2013,2,27,29.29,1516,33214
2013,2,28,29.45,1574,32899
2013,3,1,29.17,1456,33267
2013,3,2,30.01,1439,33538
2013,3,3,29.25,1536,33062
2013,3,4,29.42,1538,33278
2013,3,5,29.52,1533,32995
2013,3,6,29.64,1430,33847
2013,3,7,29.05,1506,33226
2013,3,8,29.36,1527,33771
2013,3,9,29.24,1496,33885
2013,3,10,29.14,1399,33147
2013,3,11,29.99,1512,33032
2013,3,12,29.06,1418,33978
2013,3,13,29.7,1404,33778
2013,3,14,29.21,1402,33330
2013,3,15,29.58,1542,33242
2013,3,16,29.08,1450,33621
2013,3,17,29.23,1406,33389
2013,3,18,29.04,1461,33395
2013,3,19,29.66,1454,33547
2013,3,20,28.81,1564,33204
2013,3,21,29.59,1399,33908
2013,3,22,28.93,1480,33647
2013,3,23,28.91,1455,33559
2013,3,24,29.62,1494,33034
2013,3,25,29.48,1545,33669
2013,3,26,29.42,1411,33740
2013,3,27,29.22,1386,33510
2013,3,28,29.63,1527,33153
2013,3,29,29.51,1529,33015
2013,3,30,29.57,1568,33378
2013,3,31,29.11,1565,33267
2013,4,1,28.72,1405,34057
2013,4,2,28.47,1495,33950
2013,4,3,29.07,1566,32947
2013,4,4,29.26,1440,34028
2013,4,5,28.76,1437,33997
2013,4,6,28.74,1444,33479
2013,4,7,28.65,1413,33532
2013,4,8,28.74,1536,33175
2013,4,9,28.63,1553,33607
2013,4,10,29.19,1541,33058
2013,4,11,29.27,1518,33623
2013,4,12,28.86,1528,33472
2013,4,13,29.45,1404,33103
2013,4,14,29.24,1506,33690
2013,4,15,28.98,1430,33162
2013,4,16,29.01,1504,33665
2013,4,17,29.32,1549,33519
2013,4,18,28.74,1507,33044
2013,4,19,29.71,1382,33213
2013,4,20,28.35,1544,33620
2013,4,21,29.56,1570,32836
2013,4,22,29.37,1484,33077
2013,4,23,29.34,1430,34037
2013,4,24,29.32,1438,33477
2013,4,25,28.94,1500,33529
2013,4,26,29.07,1409,33271
2013,4,27,28.76,1447,33120
2013,4,28,28.83,1531,33052
2013,4,29,28.72,1465,33230
2013,4,30,29.37,1550,32936
2013,5,1,27.13,1444,34176
2013,5,2,28.14,1495,33697
2013,5,3,27.76,1551,33713
2013,5,4,27.87,1405,33970
2013,5,5,28.51,1446,33286
2013,5,6,27.93,1438,33729
2013,5,7,27.8,1556,33506
2013,5,8,27.8,1402,34097
2013,5,9,28.21,1472,33587
2013,5,10,28.73,1390,34057
2013,5,11,28.37,1550,33040
2013,5,12,27.66,1575,33772
2013,5,13,27.87,1429,34309
2013,5,14,27.58,1470,33754
2013,5,15,28.31,1459,33212
2013,5,16,28.19,1574,33343
2013,5,17,28.46,1452,33433
2013,5,18,27.8,1538,33278
2013,5,19,28.5,1548,33801
2013,5,20,27.61,1522,33782
2013,5,21,28.52,1395,34200
2013,5,22,27.99,1492,33337
2013,5,23,28.46,1577,33846
2013,5,24,28.52,1380,33647
2013,5,25,27.5,1494,34007
2013,5,26,28.46,1559,33387
2013,5,27,27.72,1465,33867
2013,5,28,28.07,1431,33527
2013,5,29,26.86,1427,33502
2013,5,30,28.54,1398,34127
2013,5,31,28.41,1429,33364
2013,6,1,27.04,1562,33301
2013,6,2,26.47,1506,33540
2013,6,3,26.11,1513,33520
2013,6,4,26.12,1572,34244
2013,6,5,26.38,1476,34027
2013,6,6,26.56,1468,34093
2013,6,7,26.18,1519,33926
2013,6,8,26.1,1385,34291
2013,6,9,26.14,1390,34522
2013,6,10,26.98,1428,33898
2013,6,11,26.35,1450,34294
2013,6,12,27.13,1527,34052
2013,6,13,26.56,1427,33667
2013,6,14,26.56,1486,34236
2013,6,15,26.38,1494,34054
2013,6,16,26.58,1568,33803
2013,6,17,27.28,1541,33477
2013,6,18,26.75,1413,34513
2013,6,19,26.5,1479,34466
2013,6,20,27.07,1491,33640
2013,6,21,25.92,1527,34087
2013,6,22,26.56,1563,33510
2013,6,23,26.37,1531,34006
2013,6,24,26.17,1506,34068
2013,6,25,26.91,1505,33638
2013,6,26,26.46,1462,33783
2013,6,27,27.16,1416,33683
2013,6,28,26.54,1535,34063
2013,6,29,26.19,1524,34024
2013,6,30,26.03,1516,33746
2013,7,1,24.94,1431,33843
2013,7,2,25.01,1434,34635
2013,7,3,25.35,1395,34173
2013,7,4,24.74,1495,33860
2013,7,5,25.12,1416,33888
2013,7,6,24.72,1438,33941
2013,7,7,24.81,1473,33813
2013,7,8,24.83,1493,34102
2013,7,9,24.61,1517,34694
2013,7,10,25.14,1442,34040
2013,7,11,25.31,1502,34285
2013,7,12,24.73,1548,34630
2013,7,13,24.8,1504,34433
2013,7,14,25.55,1441,34158
2013,7,15,24.97,1436,34381
2013,7,16,25.0,1538,34401
2013,7,17,25.04,1446,34644
2013,7,18,25.35,1467,33761
2013,7,19,24.72,1439,34083
2013,7,20,25.0,1388,34673
2013,7,21,25.1,1564,33600
2013,7,22,24.26,1490,34108
2013,7,23,24.88,1526,34555
2013,7,24,25.16,1401,33963
2013,7,25,25.61,1514,34085
2013,7,26,24.99,1530,33677
2013,7,27,25.63,1478,33752
2013,7,28,24.8,1496,34629
2013,7,29,25.52,1409,34676
2013,7,30,25.19,1451,34627
2013,7,31,25.25,1569,34430
2013,8,1,23.58,1507,34140
2013,8,2,24.55,1451,34438
2013,8,3,24.15,1431,34465
2013,8,4,23.35,1575,34103
2013,8,5,22.66,1381,35278
2013,8,6,23.4,1477,34606
2013,8,7,23.53,1522,34412
2013,8,8,24.3,1493,33937
2013,8,9,24.19,1575,33762
2013,8,10,23.02,1472,35029
2013,8,11,23.4,1569,34490
2013,8,12,24.47,1424,34455
2013,8,13,23.99,1575,34241
2013,8,14,24.6,1507,34089
2013,8,15,23.54,1553,33884
2013,8,16,24.77,1470,33976
2013,8,17,23.38,1543,34122
2013,8,18,24.55,1516,33825
2013,8,19,24.43,1572,33784
2013,8,20,23.53,1414,34414
2013,8,21,24.12,1431,34585
2013,8,22,23.33,1396,34294
2013,8,23,24.23,1471,34285
2013,8,24,23.95,1435,34177
2013,8,25,24.03,1397,34169
2013,8,26,23.47,1526,34780
2013,8,27,23.55,1437,34317
2013,8,28,23.6,1490,34454
2013,8,29,24.55,1382,34346
2013,8,30,23.94,1556,34551
2013,8,31,23.22,1415,34394
2013,9,1,23.25,1386,34964
2013,9,2,23.47,1453,34170
2013,9,3,24.0,1435,34907
2013,9,4,22.97,1563,34889
2013,9,5,23.74,1517,34813
2013,9,6,22.93,1420,34699
2013,9,7,23.18,1461,34099
2013,9,8,23.3,1406,34411
2013,9,9,23.18,1556,34202
2013,9,10,23.26,1526,34045
2013,9,11,23.83,1455,34448
2013,9,12,23.76,1455,34740
2013,9,13,23.3,1526,34780
2013,9,14,23.2,1387,34427
2013,9,15,23.64,1513,34277
2013,9,16,23.13,1459,34322
2013,9,17,23.08,1498,34485
2013,9,18,23.39,1441,34618
2013,9,19,23.63,1411,34280
2013,9,20,22.65,1394,35029
2013,9,21,24.06,1484,34284
2013,9,22,23.12,1525,34577
2013,9,23,23.68,1546,33927
2013,9,24,23.17,1385,34431
2013,9,25,23.15,1550,34858
2013,9,26,23.55,1407,34828
2013,9,27,22.93,1481,34760
2013,9,28,23.76,1541,34204
2013,9,29,24.24,1477,33942
2013,9,30,22.86,1543,34209
2013,10,1,23.4,1385,35019
2013,10,2,22.46,1477,34440
2013,10,3,24.51,1554,34597
2013,10,4,23.92,1576,33834
2013,10,5,23.37,1447,34295
2013,10,6,24.08,1565,34173
2013,10,7,23.48,1555,34578
2013,10,8,24.2,1538,34525
2013,10,9,23.86,1466,34024
2013,10,10,23.79,1397,34569
2013,10,11,23.31,1462,35054
2013,10,12,24.48,1445,34384
2013,10,13,24.12,1471,34482
2013,10,14,23.79,1519,34645
2013,10,15,23.68,1413,34836
2013,10,16,23.59,1424,34181
2013,10,17,23.44,1497,34167
2013,10,18,24.67,1526,34625
2013,10,19,24.15,1384,34620
2013,10,20,23.79,1531,34121
2013,10,21,23.32,1539,34407
2013,10,22,24.37,1477,34479
2013,10,23,23.92,1523,34468
2013,10,24,23.51,1432,34886
2013,10,25,24.76,1511,34052
2013,10,26,24.28,1493,34102
2013,10,27,24.05,1479,34115
2013,10,28,24.08,1428,34921
2013,10,29,24.27,1409,34751
2013,10,30,24.37,1493,33868
2013,10,31,23.17,1521,34619
2013,11,1,25.05,1549,33949
2013,11,2,25.2,1572,33752
2013,11,3,25.29,1543,33721
2013,11,4,25.05,1398,34705
2013,11,5,25.13,1568,34023
2013,11,6,25.28,1497,34622
2013,11,7,24.83,1541,34177
2013,11,8,25.19,1464,34644
2013,11,9,25.42,1397,34103
2013,11,10,24.71,1566,34591
2013,11,11,24.56,1393,33972
2013,11,12,25.15,1427,34660
2013,11,13,24.41,1555,33713
2013,11,14,24.71,1554,33668
2013,11,15,25.43,1414,34446
2013,11,16,24.54,1549,34020
2013,11,17,25.56,1517,34308
2013,11,18,25.13,1470,33788
2013,11,19,25.49,1548,34195
2013,11,20,25.12,1436,34517
2013,11,21,24.89,1487,33977
2013,11,22,24.97,1380,34751
2013,11,23,24.9,1526,33936
2013,11,24,24.56,1421,34786
2013,11,25,25.51,1463,33786
2013,11,26,24.81,1490,33874
2013,11,27,25.06,1475,33816
2013,11,28,25.04,1471,34145
2013,11,29,24.98,1424,33978
2013,11,30,24.47,1539,33869
2013,12,1,27.23,1519,34135
2013,12,2,26.19,1534,34079
2013,12,3,26.75,1566,33895
2013,12,4,26.73,1529,34130
2013,12,5,26.73,1424,34026
2013,12,6,26.6,1482,33561
2013,12,7,25.43,1474,34043
2013,12,8,26.48,1403,34334
2013,12,9,26.37,1419,33959
2013,12,10,26.49,1433,33691
2013,12,11,27.36,1574,33309
2013,12,12,26.18,1533,33678
2013,12,13,26.21,1397,33822
2013,12,14,26.97,1397,34383
2013,12,15,25.93,1563,34356
2013,12,16,26.42,1509,34189
2013,12,17,26.85,1381,33744
2013,12,18,25.99,1472,34190
2013,12,19,26.78,1475,33925
2013,12,20,26.05,1456,34100
2013,12,21,26.42,1402,34475
2013,12,22,26.31,1553,34366
2013,12,23,27.26,1418,34038
2013,12,24,26.52,1488,34097
2013,12,25,26.27,1531,33922
2013,12,26,27.12,1490,33791
2013,12,27,26.17,1575,33978
2013,12,28,27.01,1483,33985
2013,12,29,25.74,1448,34245
2013,12,30,26.87,1404,33543
2013,12,31,26.72,1529,33370
2014,1,1,28.22,1411,33686
2014,1,2,27.77,1523,34072
2014,1,3,27.87,1444,34344
2014,1,4,28.44,1482,33462
2014,1,5,27.83,1473,34134
2014,1,6,28.38,1506,34044
2014,1,7,27.71,1488,34275
2014,1,8,28.37,1433,34257
2014,1,9,27.51,1402,34610
2014,1,10,28.06,1536,34012
2014,1,11,27.71,1415,34574
2014,1,12,27.89,1478,33564
2014,1,13,28.22,1499,34229
2014,1,14,28.05,1565,33949
2014,1,15,27.56,1500,34010
2014,1,16,28.71,1544,33824
2014,1,17,27.73,1565,34255
2014,1,18,28.57,1455,33456
2014,1,19,27.78,1566,33861
2014,1,20,28.54,1454,34069
2014,1,21,28.24,1555,33616
2014,1,22,28.28,1464,33940
2014,1,23,27.86,1521,34084
2014,1,24,27.88,1522,34380
2014,1,25,27.52,1437,33935
2014,1,26,27.94,1449,33641
2014,1,27,28.31,1482,34145
2014,1,28,27.72,1514,34306
2014,1,29,27.47,1452,34413
2014,1,30,28.24,1468,34076
2014,1,31,27.28,1508,34003
2014,2,1,28.74,1470,34041
2014,2,2,29.21,1460,34168
2014,2,3,29.1,1449,33435
2014,2,4,29.41,1405,33914
2014,2,5,29.22,1461,33993
2014,2,6,29.22,1497,33878
2014,2,7,29.13,1566,33403
2014,2,8,29.19,1554,34143
2014,2,9,28.91,1504,33856
2014,2,10,29.02,1565,33691
2014,2,11,28.93,1477,33833
2014,2,12,28.57,1438,34419
2014,2,13,28.85,1545,34094
2014,2,14,29.35,1483,33611
2014,2,15,29.26,1542,33268
2014,2,16,29.06,1573,33185
2014,2,17,29.62,1582,33501
2014,2,18,28.93,1518,33520
2014,2,19,29.21,1538,33683
2014,2,20,29.3,1430,33467
2014,2,21,28.74,1459,34008
2014,2,22,29.04,1520,33652
2014,2,23,29.59,1479,33852
2014,2,24,28.88,1514,34275
2014,2,25,29.04,1488,33636
2014,2,26,28.77,1589,33530
2014,2,27,29.14,1554,33620
2014,2,28,29.25,1472,34057
2014,3,1,28.79,1584,34055
2014,3,2,29.65,1573,33405
2014,3,3,29.26,1454,33647
2014,3,4,29.52,1466,33357
2014,3,5,29.42,1567,33840
2014,3,6,30.07,1421,34094
2014,3,7,29.47,1459,33408
2014,3,8,29.41,1574,33957
2014,3,9,29.51,1566,33435
2014,3,10,29.32,1403,34348
2014,3,11,29.8,1535,33771
2014,3,12,28.76,1423,33638
2014,3,13,29.38,1528,34102
2014,3,14,29.11,1586,33154
2014,3,15,29.42,1462,33294
2014,3,16,29.34,1449,34286
2014,3,17,29.32,1549,34062
2014,3,18,29.0,1465,33744
2014,3,19,29.32,1511,33506
2014,3,20,29.99,1471,33853
2014,3,21,28.99,1589,33833
2014,3,22,29.7,1504,33642
2014,3,23,29.62,1490,33244
2014,3,24,29.61,1405,33631
2014,3,25,29.54,1412,33867
2014,3,26,29.97,1463,33851
2014,3,27,29.22,1477,33439
2014,3,28,29.68,1480,33482
2014,3,29,29.79,1441,33450
2014,3,30,29.79,1424,33410
2014,3,31,30.39,1528,33566
2014,4,1,28.97,1406,33576
2014,4,2,28.95,1575,33788
2014,4,3,29.0,1465,34175
2014,4,4,29.55,1529,33382
2014,4,5,29.56,1560,33560
2014,4,6,29.43,1575,33439
2014,4,7,28.9,1541,33909
2014,4,8,29.13,1441,34006
2014,4,9,28.97,1449,33616
2014,4,10,28.85,1475,34149
2014,4,11,29.21,1455,34267
2014,4,12,29.58,1496,34066
2014,4,13,29.37,1485,33419
2014,4,14,29.54,1549,33926
2014,4,15,28.99,1420,33885
2014,4,16,29.08,1576,33628
2014,4,17,28.59,1485,33487
2014,4,18,28.33,1406,33688
2014,4,19,30.26,1409,34041
2014,4,20,28.84,1441,34209
2014,4,21,29.11,1449,34099
2014,4,22,28.71,1595,34092
2014,4,23,28.92,1402,34293
2014,4,24,29.52,1480,33699
2014,4,25,29.57,1479,33716
2014,4,26,29.33,1533,33271
2014,4,27,28.81,1457,33511
2014,4,28,29.82,1558,33500
2014,4,29,28.7,1542,33301
2014,4,30,29.36,1471,33999
2014,5,1,28.17,1522,33750
2014,5,2,28.32,1555,34176
2014,5,3,28.67,1592,33429
2014,5,4,27.95,1566,33447
2014,5,5,27.88,1530,33526
2014,5,6,28.19,1414,34243
2014,5,7,28.81,1409,33858
2014,5,8,28.44,1547,33769
2014,5,9,28.08,1590,33675
2014,5,10,27.53,1452,33648
2014,5,11,27.76,1553,34366
2014,5,12,27.82,1549,33557
2014,5,13,27.94,1568,33580
2014,5,14,28.06,1487,34383
2014,5,15,27.87,1549,33928
2014,5,16,28.25,1428,33547
2014,5,17,27.97,1517,33742
2014,5,18,27.79,1414,33745
2014,5,19,27.68,1401,34025
2014,5,20,27.88,1407,34222
2014,5,21,28.54,1519,34061
2014,5,22,27.87,1499,34118
2014,5,23,28.62,1508,34062
2014,5,24,27.45,1588,34057
2014,5,25,27.51,1566,34203
2014,5,26,28.44,1559,33543
2014,5,27,28.15,1590,34053
2014,5,28,27.3,1424,33988
2014,5,29,28.24,1418,33885
2014,5,30,28.09,1462,34396
2014,5,31,28.53,1575,33350
2014,6,1,26.23,1488,33948
2014,6,2,26.45,1463,34381
2014,6,3,26.72,1572,33818
2014,6,4,26.18,1421,34532
2014,6,5,26.53,1455,34567
2014,6,6,26.68,1567,33947
2014,6,7,26.84,1485,34354
2014,6,8,26.46,1410,34418
2014,6,9,26.82,1462,34049
2014,6,10,26.07,1453,34635
2014,6,11,26.42,1438,33879
2014,6,12,25.54,1514,34422
2014,6,13,26.85,1504,34633
2014,6,14,26.14,1485,34529
2014,6,15,26.48,1584,34049
2014,6,16,26.94,1517,33790
2014,6,17,26.2,1447,34769
2014,6,18,26.77,1599,33839
2014,6,19,26.83,1401,34182
2014,6,20,26.89,1538,33782
2014,6,21,26.11,1596,33722
2014,6,22,26.53,1536,34540
2014,6,23,27.1,1485,34243
2014,6,24,26.54,1485,34082
2014,6,25,26.69,1430,34546
2014,6,26,27.03,1490,34365
2014,6,27,26.85,1456,34378
2014,6,28,26.21,1548,34510
2014,6,29,26.31,1552,34278
2014,6,30,26.35,1596,33997
2014,7,1,25.31,1581,34711
2014,7,2,24.45,1524,35040
2014,7,3,25.82,1437,34861
2014,7,4,25.22,1483,34407
2014,7,5,25.11,1512,34665
2014,7,6,24.51,1599,34087
2014,7,7,24.9,1541,34725
2014,7,8,24.87,1535,34143
2014,7,9,24.81,1458,34221
2014,7,10,24.75,1549,34489
2014,7,11,25.52,1538,34443
2014,7,12,25.27,1594,34568
2014,7,13,25.29,1506,34434
2014,7,14,24.58,1464,35134
2014,7,15,25.29,1538,34796
2014,7,16,25.4,1476,34268
2014,7,17,24.62,1450,34795
2014,7,18,25.07,1542,34661
2014,7,19,24.27,1459,34373
2014,7,20,25.01,1567,34655
2014,7,21,25.02,1547,34678
2014,7,22,24.69,1502,34736
2014,7,23,24.86,1548,34188
2014,7,24,25.01,1473,34630
2014,7,25,25.17,1535,34477
2014,7,26,24.64,1510,34369
2014,7,27,24.89,1546,34522
2014,7,28,25.33,1577,34313
2014,7,29,24.98,1513,34384
2014,7,30,25.07,1482,34792
2014,7,31,25.05,1595,34330
2014,8,1,23.62,1486,34948
2014,8,2,24.03,1447,34618
2014,8,3,25.04,1462,34289
2014,8,4,23.58,1543,34813
2014,8,5,23.68,1421,35112
2014,8,6,23.51,1580,34649
2014,8,7,23.19,1435,34911
2014,8,8,25.43,1491,34588
2014,8,9,23.83,1480,34788
2014,8,10,23.97,1528,34460
2014,8,11,24.14,1592,34644
2014,8,12,24.03,1473,34890
2014,8,13,24.43,1595,34463
2014,8,14,24.51,1426,34906
2014,8,15,24.26,1403,34337
2014,8,16,23.85,1400,34616
2014,8,17,23.69,1408,35248
2014,8,18,23.88,1543,35104
2014,8,19,24.32,1597,34173
2014,8,20,23.17,1539,35202
2014,8,21,23.69,1490,34948
2014,8,22,24.24,1528,34828
2014,8,23,24.03,1419,35124
2014,8,24,23.83,1588,34125
2014,8,25,24.12,1453,34363
2014,8,26,23.92,1533,35038
2014,8,27,23.61,1437,34491
2014,8,28,23.83,1564,34116
2014,8,29,24.57,1588,34890
2014,8,30,24.78,1590,34534
2014,8,31,24.26,1409,35141
2014,9,1,23.74,1469,35244
2014,9,2,24.54,1435,34531
2014,9,3,24.52,1423,34501
2014,9,4,23.36,1451,35101
2014,9,5,22.73,1515,34410
2014,9,6,22.85,1549,35076
2014,9,7,23.35,1548,34411
2014,9,8,24.59,1575,34634
2014,9,9,23.28,1427,34867
2014,9,10,22.96,1476,34590
2014,9,11,23.26,1553,35205
